time,latitude,longitude,depth,mag,magType,rms,net,id,updated,place,type,status,locationSource,magSource
2019-05-05T13:28:35.110Z,18.9025,146.5173,86.42,4.6,mb,0.57,us,us70003l1k,2019-05-14T16:00:01.040Z,"90km E of Agrihan, Northern Mariana Islands",earthquake,reviewed,us,us
2019-05-05T12:33:22.239Z,1.7978,125.6095,110.78,4.4,mb,1.05,us,us70003gzv,2019-05-24T09:18:34.040Z,"61km NE of Bitung, Indonesia",earthquake,reviewed,us,us
2019-05-05T11:01:27.644Z,39.7787,-117.4412,0,3.1,ml,0.2638,nn,nn00684070,2019-05-24T09:15:39.040Z,"44km NW of Austin, Nevada",earthquake,reviewed,nn,nn
2019-05-05T10:13:49.507Z,2.9295,128.2222,123.31,4.3,mb,0.8,us,us70003gz8,2019-05-24T08:56:54.040Z,"134km N of Tobelo, Indonesia",earthquake,reviewed,us,us
2019-05-05T09:40:03.374Z,-5.9935,128.8325,308.07,5,mww,0.76,us,us70003gz1,2019-05-24T09:14:15.040Z,"262km SSE of Amahusu, Indonesia",earthquake,reviewed,us,us
2019-05-05T09:13:49.250Z,40.3965,-124.4445,27.33,2.61,md,0.09,nc,nc73177355,2019-05-06T20:53:03.292Z,"16km WNW of Petrolia, CA",earthquake,reviewed,nc,nc
2019-05-05T08:54:36.740Z,19.3008,-66.3365,26,2.63,md,0.24,pr,pr2019125007,2019-05-05T13:50:58.573Z,"92km N of Brenas, Puerto Rico",earthquake,reviewed,pr,pr
2019-05-05T08:42:48.775Z,-6.3127,145.7661,121.98,5.2,mww,1.08,us,us70003gyq,2019-05-08T13:06:06.040Z,"11km WSW of Kainantu, Papua New Guinea",earthquake,reviewed,us,us
2019-05-05T07:12:01.160Z,40.6136,-127.5087,10,3.2,ml,0.99,us,us70003gxv,2019-05-05T07:57:29.040Z,"274km W of Ferndale, California",earthquake,reviewed,us,us
2019-05-05T06:55:48.380Z,19.333,-66.3353,23,2.61,md,0.35,pr,pr2019125001,2019-05-05T07:51:03.040Z,"85km N of Brenas, Puerto Rico",earthquake,reviewed,pr,pr
2019-05-05T06:54:48.617Z,41.9205,78.5558,10,4.6,mb,0.7,us,us70003gxg,2019-05-05T08:20:50.040Z,"64km SSE of Karakol, Kyrgyzstan",earthquake,reviewed,us,us
2019-05-05T06:46:57.107Z,40.6285,-127.3887,10,4.8,mwr,0.84,us,us70003gxb,2019-05-10T23:53:04.726Z,"264km W of Ferndale, California",earthquake,reviewed,us,us
2019-05-05T06:32:08.647Z,40.5547,-127.8303,10,4.3,mb,1.03,us,us70003gx6,2019-05-05T07:18:36.040Z,Off the coast of Northern California,earthquake,reviewed,us,us
2019-05-05T06:29:34.953Z,40.6104,-127.2464,10,3.3,ml,0.8,us,us70003gx2,2019-05-05T06:49:58.040Z,"252km W of Ferndale, California",earthquake,reviewed,us,us
2019-05-05T06:12:20.450Z,44.5462,-114.349,5,2.6,ml,0.91,us,us70003gwx,2019-05-05T16:43:16.793Z,"10km WNW of Challis, Idaho",earthquake,reviewed,us,us
2019-05-05T04:42:02.814Z,4.1568,126.8016,35,4.6,mb,1.32,us,us70003gw2,2019-05-05T05:20:42.040Z,"202km SE of Sarangani, Philippines",earthquake,reviewed,us,us
2019-05-05T04:17:19.986Z,40.5449,-127.8244,10,3.1,ml,0.64,us,us70003gvp,2019-05-05T04:50:24.496Z,Off the coast of Northern California,earthquake,reviewed,us,us
2019-05-05T03:54:13.450Z,18.0488,-68.9166,64,2.78,md,0.5,pr,pr2019125003,2019-05-07T22:34:26.040Z,"54km S of La Romana, Dominican Republic",earthquake,reviewed,pr,pr
2019-05-05T03:21:49.129Z,46.9757,155.8177,10,4.3,mb,0.97,us,us70003l1d,2019-05-15T04:51:02.040Z,East of the Kuril Islands,earthquake,reviewed,us,us
2019-05-05T03:07:20.412Z,4.0591,126.5921,76.84,4.4,mb,0.94,us,us70003l1b,2019-05-15T04:10:34.040Z,"194km SE of Sarangani, Philippines",earthquake,reviewed,us,us
2019-05-05T03:00:24.561Z,-17.7683,-178.5803,529.33,4.1,mb,1,us,us70003l1a,2019-05-15T03:49:10.040Z,"263km SE of Lambasa, Fiji",earthquake,reviewed,us,us
2019-05-05T02:50:09.137Z,38.2881,144.021,10,4.4,mb,1.14,us,us70003l19,2019-05-15T03:40:15.040Z,"215km ESE of Kamaishi, Japan",earthquake,reviewed,us,us
2019-05-05T02:00:29.616Z,53.0833,-166.8104,35,3,ml,0.62,us,us70003ksn,2019-05-15T03:06:37.040Z,"89km SSW of Unalaska, Alaska",earthquake,reviewed,us,us
2019-05-05T01:56:07.470Z,8.8883,126.998,35,5,mb,1.26,us,us70003gv1,2019-05-05T02:16:22.040Z,"76km E of Aras-asan, Philippines",earthquake,reviewed,us,us
2019-05-05T01:41:27.961Z,-24.2323,-66.8786,181.51,4.4,mb,0.84,us,us70003guz,2019-05-05T02:21:35.040Z,"56km W of San Antonio de los Cobres, Argentina",earthquake,reviewed,us,us
2019-05-05T00:33:03.883Z,51.9841,-174.4654,73.33,3.5,ml,0.73,us,us70003ksm,2019-05-19T04:35:51.040Z,"29km SW of Atka, Alaska",earthquake,reviewed,us,us
2019-05-05T00:10:33.880Z,18.9935,-68.7858,5,2.95,md,0.36,pr,pr2019125000,2019-05-10T04:19:21.040Z,"28km ESE of Miches, Dominican Republic",earthquake,reviewed,pr,pr
2019-05-05T00:05:42.997Z,3.981,126.7617,43.84,4.4,mb,1.2,us,us70003l17,2019-05-22T03:51:28.040Z,"213km SE of Sarangani, Philippines",earthquake,reviewed,us,us
2019-05-04T23:58:38.860Z,18.1755,-68.049,97,2.59,md,0.49,pr,pr2019124012,2019-05-10T04:23:56.040Z,"57km SE of Punta Cana, Dominican Republic",earthquake,reviewed,pr,pr
2019-05-04T23:51:59.017Z,4.2548,126.7295,35,4.6,mb,1.03,us,us70003kww,2019-05-22T04:15:49.040Z,"189km SE of Sarangani, Philippines",earthquake,reviewed,us,us
2019-05-04T23:51:05.345Z,4.1023,126.7345,46.05,4.7,mb,0.85,us,us70003gui,2019-05-22T02:37:14.040Z,"201km SE of Sarangani, Philippines",earthquake,reviewed,us,us
2019-05-04T23:39:20.954Z,5.1451,146.4213,10,4.6,mb,0.46,us,us70003gum,2019-05-19T04:28:39.040Z,"256km SSW of Satawal, Micronesia",earthquake,reviewed,us,us
2019-05-04T23:04:53.744Z,-6.6892,154.7097,10,4.2,mb,0.94,us,us70003kwq,2019-05-22T02:23:26.040Z,"95km WSW of Panguna, Papua New Guinea",earthquake,reviewed,us,us
2019-05-04T22:32:12.878Z,8.7418,126.7186,42.07,4.6,mb,0.72,us,us70003gu3,2019-05-22T02:11:09.040Z,"46km E of Marihatag, Philippines",earthquake,reviewed,us,us
2019-05-04T22:16:47.361Z,-4.8233,144.7404,10,4.4,mb,1.06,us,us70003kwt,2019-05-22T02:00:27.040Z,"112km SE of Angoram, Papua New Guinea",earthquake,reviewed,us,us
2019-05-04T22:07:36.409Z,-9.6549,112.8934,35,4.2,mb,0.93,us,us70003kwp,2019-05-19T04:00:47.040Z,"139km S of Krajan Tambakrejo, Indonesia",earthquake,reviewed,us,us
2019-05-04T22:01:29.360Z,19.5366667,-156.0021667,1.84,3.11,ml,0.23,hv,hv70937086,2019-05-19T05:05:16.040Z,"5km SW of Kahaluu-Keauhou, Hawaii",earthquake,reviewed,hv,hv
2019-05-04T21:58:00.321Z,53.4079,160.7108,61.94,4.2,mb,0.78,us,us70003gtu,2019-05-19T05:02:19.040Z,"143km ENE of Petropavlovsk-Kamchatskiy, Russia",earthquake,reviewed,us,us
2019-05-04T21:35:11.970Z,19.0083,-68.0066,51,2.47,md,0.57,pr,pr2019124010,2019-05-04T22:50:06.040Z,"61km ENE of Punta Cana, Dominican Republic",earthquake,reviewed,pr,pr
2019-05-04T21:34:12.571Z,43.8887,148.1114,35,4.5,mb,1.07,us,us70003gta,2019-05-19T04:53:25.040Z,"112km E of Shikotan, Russia",earthquake,reviewed,us,us
2019-05-04T21:02:10.594Z,1.9846,123.6614,327,5.7,mww,1.14,us,us70003gse,2019-05-22T00:42:54.569Z,"122km N of Pimpi, Indonesia",earthquake,reviewed,us,us
2019-05-04T20:16:57.280Z,-4.492,-104.6972,10,4.4,mb,0.74,us,us70003kwn,2019-05-19T05:25:55.040Z,Central East Pacific Rise,earthquake,reviewed,us,us
2019-05-04T19:51:44.208Z,38.7342,142.3235,37.24,4.6,mwr,0.78,us,us70003gqx,2019-05-15T04:16:30.040Z,"64km SE of Ofunato, Japan",earthquake,reviewed,us,us
2019-05-04T19:51:05.416Z,-29.7845,-71.5994,33.54,4.1,mb,0.6,us,us70003gqv,2019-05-15T03:34:52.040Z,"30km NW of Coquimbo, Chile",earthquake,reviewed,us,us
2019-05-04T19:45:44.671Z,56.0276,-149.1767,21.07,2.7,ml,0.56,us,us70003if0,2019-05-10T04:59:35.040Z,"277km SE of Kodiak, Alaska",earthquake,reviewed,us,us
2019-05-04T19:44:46.576Z,56.104,-149.3607,22.38,2.5,ml,0.47,us,us70003idr,2019-05-10T04:58:42.040Z,"263km SE of Kodiak, Alaska",earthquake,reviewed,us,us
2019-05-04T19:31:00.383Z,-15.0271,-71.7253,130.41,4.2,mb,0.97,us,us70003kws,2019-05-15T03:29:23.040Z,"58km NNW of Ccolo, Peru",earthquake,reviewed,us,us
2019-05-04T19:09:16.440Z,21.0426,145.7683,35,4.6,mb,0.93,us,us70003gq3,2019-05-15T03:13:59.040Z,"106km ENE of Farallon de Pajaros, Northern Mariana Islands",earthquake,reviewed,us,us
2019-05-04T18:49:47.734Z,55.5685,-159.2221,53.1,2.5,ml,0.38,ak,ak0195pdnfw5,2019-05-08T16:13:11.442Z,"81km SSW of Chignik Lake, Alaska",earthquake,reviewed,ak,ak
2019-05-04T18:27:30.730Z,19.4606,-68.98,66,2.94,md,0.43,pr,pr2019124009,2019-05-07T14:58:52.040Z,"23km ESE of Miches, Dominican Republic",earthquake,reviewed,pr,pr
2019-05-04T18:08:19.460Z,38.8123333,-122.8148333,3.06,2.67,md,0.06,nc,nc73176880,2019-05-06T21:39:04.538Z,"6km NW of The Geysers, CA",earthquake,reviewed,nc,nc
2019-05-04T18:04:23.520Z,52.7474,179.495,169.52,3.4,ml,0.35,us,us70003gud,2019-05-08T16:12:45.540Z,"88km N of Semisopochnoi Island, Alaska",earthquake,reviewed,us,us
2019-05-04T17:57:31.000Z,-18.1517,-172.0173,10,4.9,mb,0.88,us,us70003gpy,2019-05-07T14:01:03.040Z,"214km ENE of Neiafu, Tonga",earthquake,reviewed,us,us
2019-05-04T17:23:47.667Z,31.6597,-104.2934,14.16,2.8,ml,0.44,us,us70003gps,2019-05-07T13:54:03.621Z,"66km W of Mentone, Texas",earthquake,reviewed,us,us
2019-05-04T16:40:25.705Z,43.1747,146.4311,59.39,5.1,mww,1.33,us,us70003gpe,2019-05-05T16:42:28.600Z,"71km ESE of Nemuro, Japan",earthquake,reviewed,us,us
2019-05-04T16:18:55.908Z,13.7272,145.2061,102.69,4.5,mb,1.05,us,us70003gpb,2019-05-04T16:39:11.040Z,"39km ENE of Yigo Mayor's Office, Guam",earthquake,reviewed,us,us
2019-05-04T15:01:59.119Z,-4.3195,143.5013,107.52,4.4,mb,1.07,us,us70003gnv,2019-05-04T18:45:29.040Z,"68km WSW of Angoram, Papua New Guinea",earthquake,reviewed,us,us
2019-05-04T14:46:48.698Z,56.1673,-149.1269,9.3,2.6,ml,0.43,ak,ak0195pb92ed,2019-05-08T16:13:09.548Z,"269km SE of Kodiak, Alaska",earthquake,reviewed,ak,ak
2019-05-04T14:09:17.262Z,52.9983,-159.7142,3.1,3.1,ml,0.51,ak,ak0195pb141e,2019-05-08T16:12:29.534Z,"199km S of Chernabura Island, Alaska",earthquake,reviewed,ak,ak
2019-05-04T13:17:06.446Z,53.0307,-170.9316,198.8,3.2,ml,0.8,ak,ak0195pahbro,2019-05-08T16:13:07.596Z,"47km NNW of Yunaska Island, Alaska",earthquake,reviewed,ak,ak
2019-05-04T12:34:55.190Z,42.7368,141.7218,132.66,4.4,mb,0.59,us,us70003gmq,2019-05-04T12:53:41.040Z,"10km SSE of Chitose, Japan",earthquake,reviewed,us,us
2019-05-04T12:29:27.829Z,61.5009,-140.7533,8.2,2.8,ml,0.81,ak,ak0195p9yif4,2019-05-08T16:12:21.577Z,"184km NNE of Cape Yakataga, Alaska",earthquake,reviewed,ak,ak
2019-05-04T11:51:23.787Z,21.68,119.7859,27.16,4.5,mb,0.61,us,us70003gmc,2019-05-04T12:23:59.040Z,"105km WSW of Hengchun, Taiwan",earthquake,reviewed,us,us
2019-05-04T11:24:43.610Z,40.741,-123.2525,30.06,2.9,md,0.11,nc,nc73176765,2019-05-06T20:38:03.212Z,"22km NNW of Hayfork, CA",earthquake,reviewed,nc,nc
2019-05-04T11:04:02.396Z,26.1703,95.7795,100.29,5.1,mww,0.72,us,us70003gm1,2019-05-04T21:51:12.617Z,"93km SE of Mon, India",earthquake,reviewed,us,us
2019-05-04T08:54:46.209Z,-22.5867,-66.2162,251.57,4.4,mb,0.86,us,us70003glg,2019-05-24T08:55:28.040Z,"55km WNW of Abra Pampa, Argentina",earthquake,reviewed,us,us
2019-05-04T08:10:58.580Z,18.2863,-67.3788,124,2.77,md,0.16,pr,pr2019124006,2019-05-24T09:10:48.040Z,"17km WSW of Rincon, Puerto Rico",earthquake,reviewed,pr,pr
2019-05-04T07:58:09.905Z,-1.3552,69.5626,10,4.6,mb,0.95,us,us70003gl6,2019-05-24T09:02:10.040Z,Carlsberg Ridge,earthquake,reviewed,us,us
2019-05-04T07:34:47.258Z,-4.6367,153.4574,54.33,4.4,mb,0.68,us,us70003kw8,2019-05-24T09:06:47.040Z,"50km ESE of Taron, Papua New Guinea",earthquake,reviewed,us,us
2019-05-04T07:33:04.369Z,37.5044,20.5972,10,3.3,ml,0.96,us,us70003gms,2019-05-24T08:52:50.650Z,"31km SW of Mouzaki, Greece",earthquake,reviewed,us,us
2019-05-04T05:53:03.586Z,36.382,68.2985,43.3,4.6,mwr,0.93,us,us70003gkj,2019-05-23T07:02:08.202Z,"28km ENE of Aibak, Afghanistan",earthquake,reviewed,us,us
2019-05-04T05:39:18.680Z,17.9746,-68.3631,122,2.78,md,0.29,pr,pr2019124005,2019-05-23T06:47:31.040Z,"69km SSE of Boca de Yuma, Dominican Republic",earthquake,reviewed,pr,pr
2019-05-04T05:35:45.980Z,19.2126,-64.1206,49,3.19,md,0.43,pr,pr2019124004,2019-05-23T06:46:31.040Z,"104km NNE of Road Town, British Virgin Islands",earthquake,reviewed,pr,pr
2019-05-04T05:29:20.480Z,18.5496,-66.7025,83,2.88,md,0.18,pr,pr2019124002,2019-05-23T06:42:55.040Z,"9km NNE of Arecibo, Puerto Rico",earthquake,reviewed,pr,pr
2019-05-04T04:50:23.000Z,18.098,-68.5096,81,2.53,md,0.35,pr,pr2019124003,2019-05-04T23:37:21.736Z,"68km S of Boca de Yuma, Dominican Republic",earthquake,reviewed,pr,pr
2019-05-04T04:33:43.451Z,-24.124,-115.8586,10,5,mb,0.89,us,us70003gk1,2019-05-04T04:55:49.040Z,Southern East Pacific Rise,earthquake,reviewed,us,us
2019-05-04T04:02:48.542Z,64.9615,-172.7768,6.6,2.9,ml,0.76,ak,ak0195p51aty,2019-05-08T16:10:52.098Z,"69km NNE of Provideniya, Russia",earthquake,reviewed,ak,ak
2019-05-04T02:56:29.742Z,52.0231,-170.4362,35,4.2,ml,1.27,us,us70003gjg,2019-05-08T16:10:24.430Z,"69km SSE of Yunaska Island, Alaska",earthquake,reviewed,us,us
2019-05-04T02:52:54.644Z,43.9633,145.6993,161.89,4.3,mb,0.47,us,us70003kw9,2019-05-15T02:17:54.040Z,"14km WSW of Yuzhno-Kuril'sk, Russia",earthquake,reviewed,us,us
2019-05-04T02:44:17.966Z,-19.3662,-68.9449,120.72,4.3,mb,1.01,us,us70003gj6,2019-05-04T03:54:47.040Z,"144km SSE of Putre, Chile",earthquake,reviewed,us,us
2019-05-04T02:41:27.919Z,38.4158,141.8812,10,4.7,mb,1.06,us,us70003gj5,2019-05-04T03:47:01.040Z,"50km E of Ishinomaki, Japan",earthquake,reviewed,us,us
2019-05-04T02:29:23.050Z,19.042,-67.8531,25,3.09,md,0.48,pr,pr2019124000,2019-05-04T04:51:20.040Z,"87km NW of San Antonio, Puerto Rico",earthquake,reviewed,pr,pr
2019-05-04T02:05:21.356Z,59.8553,-143.1707,8.7,2.8,ml,0.76,ak,ak0195p3v0la,2019-05-08T16:10:22.148Z,"59km SW of Cape Yakataga, Alaska",earthquake,reviewed,ak,ak
2019-05-04T01:49:10.746Z,-8.1878,123.827,172.16,4.4,mb,0.93,us,us70003kw4,2019-05-15T02:02:41.040Z,"127km ENE of Watubuku, Indonesia",earthquake,reviewed,us,us
2019-05-04T01:32:28.049Z,62.4476,-153.3057,4.2,2.6,ml,0.41,ak,ak0195p3fdvm,2019-05-08T16:10:18.676Z,"129km ESE of McGrath, Alaska",earthquake,reviewed,ak,ak
2019-05-04T01:16:21.236Z,60.1705,-159.1738,76.5,2.8,ml,1.13,ak,ak0195p3bynk,2019-05-04T01:19:40.626Z,"132km NNW of Dillingham, Alaska",earthquake,automatic,ak,ak
2019-05-04T01:05:09.640Z,12.398,120.9106,10,5.7,mww,1.45,us,us70003gig,2019-05-06T21:44:29.040Z,"8km WSW of San Agustin, Philippines",earthquake,reviewed,us,us
2019-05-04T00:54:48.937Z,-8.5249,108.885,44,4.3,mb,0.51,us,us70003kw3,2019-05-16T20:56:08.040Z,"92km SSE of Sindangsari, Indonesia",earthquake,reviewed,us,us
2019-05-04T00:07:47.112Z,-24.481,-115.8373,10,5.4,mww,0.71,us,us70003ghv,2019-05-06T21:47:59.040Z,Southern East Pacific Rise,earthquake,reviewed,us,us
2019-05-03T23:41:32.690Z,18.894,-64.5813,51,2.7,md,0.4,pr,pr2019123007,2019-05-04T05:01:03.040Z,"47km N of Road Town, British Virgin Islands",earthquake,reviewed,pr,pr
2019-05-03T23:40:06.919Z,31.1092,-103.2475,5.29,3,ml,0.44,us,us70003ght,2019-05-04T03:40:13.870Z,"41km SE of Pecos, Texas",earthquake,reviewed,us,us
2019-05-03T23:27:34.440Z,18.8613,-67.1258,10,2.75,md,0.28,pr,pr2019123006,2019-05-04T04:45:29.370Z,"40km N of San Antonio, Puerto Rico",earthquake,reviewed,pr,pr
2019-05-03T23:20:11.830Z,19.3705,-154.9323333,7.02,2.89,ml,0.17,hv,hv70935701,2019-05-04T21:14:50.040Z,"10km S of Leilani Estates, Hawaii",earthquake,reviewed,hv,hv
2019-05-03T22:46:14.106Z,4.4282,126.999,35,4.7,mb,0.68,us,us70003ghk,2019-05-06T21:35:23.040Z,"201km ESE of Sarangani, Philippines",earthquake,reviewed,us,us
2019-05-03T22:28:15.252Z,4.1406,126.7819,35,4.7,mb,0.85,us,us70003ghj,2019-05-06T21:33:26.040Z,"202km SE of Sarangani, Philippines",earthquake,reviewed,us,us
2019-05-03T22:22:36.964Z,4.0529,126.6134,35,5.1,mww,0.92,us,us70003ghh,2019-05-06T21:32:24.040Z,"196km SE of Sarangani, Philippines",earthquake,reviewed,us,us
2019-05-03T21:30:43.116Z,9.2998,-83.2187,10,4.6,mb,1.27,us,us70003ggz,2019-05-06T21:28:46.542Z,"19km NE of Buenos Aires, Costa Rica",earthquake,reviewed,us,us
2019-05-03T18:01:38.959Z,-59.126,148.9746,10,4.7,mb,0.61,us,us70003ge1,2019-05-04T14:28:02.040Z,West of Macquarie Island,earthquake,reviewed,us,us
2019-05-03T17:41:57.327Z,-4.1568,136.3547,28.18,4.7,mb,0.77,us,us70003gdm,2019-05-05T21:48:38.610Z,"26km S of Enarotali, Indonesia",earthquake,reviewed,us,us
2019-05-03T14:49:13.618Z,66.2782,-157.1966,6.3,2.7,ml,0.61,ak,ak0195nnqabh,2019-05-10T12:44:50.040Z,"71km SSW of Kobuk, Alaska",earthquake,reviewed,ak,ak
2019-05-03T14:48:24.670Z,-21.2017,-68.7556,113.91,4.5,mb,0.78,us,us70003g9n,2019-05-10T14:13:29.040Z,"141km N of Calama, Chile",earthquake,reviewed,us,us
2019-05-03T14:28:32.400Z,19.3598333,-155.0936667,6.89,3.3,ml,0.1,hv,hv70935181,2019-05-10T13:09:29.040Z,"16km S of Fern Acres, Hawaii",earthquake,reviewed,hv,hv
2019-05-03T13:51:55.620Z,18.9055,-67.9378,49,3.35,md,0.63,pr,pr2019123003,2019-05-10T12:17:21.040Z,"60km ENE of Punta Cana, Dominican Republic",earthquake,reviewed,pr,pr
2019-05-03T13:32:34.987Z,66.2395,-157.2363,7.7,2.9,ml,0.62,ak,ak0195nn1969,2019-05-10T11:31:21.040Z,"76km SSW of Kobuk, Alaska",earthquake,reviewed,ak,ak
2019-05-03T12:10:13.130Z,41.3496667,-111.3106667,0.32,2.73,ml,0.23,uu,uu60323472,2019-05-03T14:41:15.340Z,"32km WNW of Evanston, Wyoming",earthquake,reviewed,uu,uu
2019-05-03T12:09:56.981Z,66.2241,-157.1928,6.8,2.9,ml,0.58,ak,ak0195nmaxt6,2019-05-10T00:29:15.264Z,"80km SSW of Kobuk, Alaska",earthquake,reviewed,ak,ak
2019-05-03T12:03:31.145Z,66.2534,-157.2012,6.4,2.7,ml,0.6,ak,ak0195nm9liq,2019-05-10T00:29:12.013Z,"80km SSW of Kobuk, Alaska",earthquake,reviewed,ak,ak
2019-05-03T12:02:38.411Z,37.02,-100.2411,5,2.9,ml,0.74,us,us70003g7x,2019-05-04T07:20:17.442Z,"30km SSE of Meade, Kansas",earthquake,reviewed,us,us
2019-05-03T11:57:11.572Z,66.253,-157.2003,5.5,2.9,ml,0.66,ak,ak0195nlzp3z,2019-05-10T10:44:56.040Z,"74km S of Kobuk, Alaska",earthquake,reviewed,ak,ak
2019-05-03T11:55:52.485Z,66.2451,-157.1932,1,3.1,ml,0.69,ak,ak0195nlzcur,2019-05-14T00:38:26.722Z,"76km S of Kobuk, Alaska",earthquake,reviewed,ak,ak
2019-05-03T11:52:25.385Z,66.2263,-157.1841,5.7,4,ml,0.55,ak,ak0195nlynig,2019-05-14T00:42:50.777Z,"75km S of Kobuk, Alaska",earthquake,reviewed,ak,ak
2019-05-03T11:51:55.551Z,66.2343,-157.1865,7.2,3.2,ml,0.63,ak,ak0195nlyi67,2019-05-14T00:38:25.067Z,"81km SSW of Kobuk, Alaska",earthquake,reviewed,ak,ak
2019-05-03T11:34:33.817Z,57.0873,-155.0143,48.3,3.4,ml,0.62,ak,ak0195nlut88,2019-05-14T00:38:24.180Z,"91km SW of Larsen Bay, Alaska",earthquake,reviewed,ak,ak
2019-05-03T10:56:43.587Z,13.3273,-90.542,54.11,4.3,mb,1.13,us,us70003g7j,2019-05-03T11:54:10.040Z,"69km SSE of Iztapa, Guatemala",earthquake,reviewed,us,us
2019-05-03T10:08:38.600Z,18.5563,-68.942,122,3.28,md,0.23,pr,pr2019123002,2019-05-09T14:57:27.040Z,"8km SE of Guaymate, Dominican Republic",earthquake,reviewed,pr,pr
2019-05-03T10:05:46.570Z,35.5483333,-120.805,4.91,2.96,md,0.08,nc,nc73176190,2019-05-10T02:10:17.725Z,"9km W of Templeton, CA",earthquake,reviewed,nc,nc
2019-05-03T08:52:44.908Z,61.3493,-150.0735,40.5,2.7,ml,0.52,ak,ak0195nk6e84,2019-05-23T06:38:37.040Z,"17km NNW of Anchorage, Alaska",earthquake,reviewed,ak,ak
2019-05-03T08:15:28.148Z,32.0259,138.0357,395.98,4.1,mb,0.83,us,us70003g5u,2019-05-23T06:30:18.040Z,"202km SW of Hachijo-jima, Japan",earthquake,reviewed,us,us
2019-05-03T07:50:17.220Z,56.5358,-148.6671,21.84,3,ml,0.53,us,us70003j4x,2019-05-23T06:26:58.040Z,"265km ESE of Kodiak, Alaska",earthquake,reviewed,us,us
2019-05-03T07:25:29.171Z,-6.928,160.1389,10,6.2,mww,0.69,us,us70003g5a,2019-05-22T09:06:06.625Z,"147km NNE of Buala, Solomon Islands",earthquake,reviewed,us,us
2019-05-03T07:18:26.114Z,-12.8305,45.4252,10,4.8,mb,0.79,us,us70003g5d,2019-05-22T08:56:11.888Z,"15km ESE of Pamandzi, Mayotte",earthquake,reviewed,us,us
2019-05-03T06:55:27.428Z,-24.2675,-115.9506,10,5,mb,0.59,us,us70003g4y,2019-05-22T08:55:06.040Z,Southern East Pacific Rise,earthquake,reviewed,us,us
2019-05-03T06:48:02.259Z,-8.3786,116.1939,29.3,4.4,mb,0.53,us,us70003kep,2019-05-22T08:54:03.040Z,"1km ESE of Todo, Indonesia",earthquake,reviewed,us,us
2019-05-03T05:38:43.520Z,18.3493,-68.1608,100,2.94,md,0.3,pr,pr2019123001,2019-05-22T08:42:42.040Z,"35km SE of Punta Cana, Dominican Republic",earthquake,reviewed,pr,pr
2019-05-03T05:22:38.610Z,35.5496667,-120.808,4.55,3.32,mw,0.08,nc,nc73176070,2019-05-22T08:41:23.040Z,"9km W of Templeton, CA",earthquake,reviewed,nc,nc
2019-05-03T05:20:48.048Z,44.2962,148.2241,62.65,4.2,mb,0.46,us,us70003kek,2019-05-22T08:38:46.040Z,"107km SSE of Kuril'sk, Russia",earthquake,reviewed,us,us
2019-05-03T05:06:56.451Z,66.3088,-157.2481,6.8,2.5,ml,0.55,ak,ak0195ni49e4,2019-05-22T08:34:01.040Z,"68km SSW of Kobuk, Alaska",earthquake,reviewed,ak,ak
2019-05-03T04:57:06.542Z,5.456,126.1412,102.27,4.6,mb,1.35,us,us70003g3z,2019-05-03T05:17:10.040Z,"75km SE of Caburan, Philippines",earthquake,reviewed,us,us
2019-05-03T04:11:18.400Z,33.8195,-119.3038333,5.89,3.03,ml,0.26,ci,ci38343375,2019-05-04T21:20:16.028Z,"31km SE of Santa Cruz Is. (E end), CA",earthquake,reviewed,ci,ci
2019-05-03T03:42:41.341Z,-29.9286,-177.9139,10,5.1,mb,0.76,us,us70003g3h,2019-05-03T04:35:26.040Z,"73km S of Raoul Island, New Zealand",earthquake,reviewed,us,us
2019-05-03T02:31:36.515Z,19.3758,-70.5353,27.11,3.1,ml,0.38,us,us70003h42,2019-05-05T21:22:55.496Z,"2km SSW of Moca, Dominican Republic",earthquake,reviewed,us,us
2019-05-03T00:52:49.460Z,39.6411667,-123.1003333,3.43,2.67,md,0.11,nc,nc73175965,2019-05-04T02:09:03.641Z,"21km SE of Covelo, CA",earthquake,reviewed,nc,nc
2019-05-03T00:37:35.274Z,-20.7967,-178.6801,608.03,4.6,mb,1.01,us,us70003kee,2019-05-13T21:50:12.040Z,"16km S of Ndoi Island, Fiji",earthquake,reviewed,us,us
2019-05-02T23:59:01.794Z,18.1865,120.0961,10,4.5,mb,0.58,us,us70003g1u,2019-05-06T21:26:03.424Z,"43km WNW of Callaguip, Philippines",earthquake,reviewed,us,us
2019-05-02T22:57:03.653Z,52.2865,-168.8074,10,2.7,ml,0.86,us,us70003g13,2019-05-06T21:23:38.040Z,"72km S of Nikolski, Alaska",earthquake,reviewed,us,us
2019-05-02T22:00:31.540Z,33.3153333,-116.416,7.74,2.55,ml,0.19,ci,ci38342847,2019-05-03T06:03:14.332Z,"8km NNW of Borrego Springs, CA",earthquake,reviewed,ci,ci
2019-05-02T21:48:04.407Z,13.5433,-91,35,4.3,mb,1.41,us,us70003g08,2019-05-06T21:21:46.040Z,"46km SSW of Puerto San Jose, Guatemala",earthquake,reviewed,us,us
2019-05-02T21:31:19.957Z,14.4572,55.9309,10,5,mb,0.75,us,us70003fzr,2019-05-06T21:15:49.040Z,"286km NE of Tamrida, Yemen",earthquake,reviewed,us,us
